138,./playback/STIMULI/chineese/BAC009S0019W0426_BAC009S0733W0302_02_75_nspkrs_2.wav,2,2,TRAIN, 0.07,6.655,6.692
16,./playback/STIMULI/chineese/BAC009S0736W0311_BAC009S0736W0289_04_45_nspkrs_1.wav,1,1,TRAIN, 0.10,8.929,8.960
119,./playback/STIMULI/chineese/BAC009S0250W0193_BAC009S0715W0430_03_12_nspkrs_2.wav,2,1,TEST, 0.06,6.482,6.522
137,./playback/STIMULI/chineese/BAC009S0007W0233_BAC009S0027W0239_03_22_nspkrs_2.wav,2,1,TEST, 0.04,6.555,6.608
156,./playback/STIMULI/chineese/BAC009S0191W0224_BAC009S0745W0306_04_33_nspkrs_2.wav,2,2,TEST, 0.10,8.807,8.855
98,./playback/STIMULI/chineese/BAC009S0167W0400_BAC009S0167W0388_02_72_nspkrs_1.wav,1,1,TEST, 0.03,6.509,6.552
138,./playback/STIMULI/chineese/BAC009S0019W0426_BAC009S0733W0302_02_75_nspkrs_2.wav,2,2,TEST, 0.00,6.467,6.514
14,./playback/STIMULI/chineese/BAC009S0735W0405_BAC009S0735W0291_02_57_nspkrs_1.wav,1,1,TEST, 0.03,6.542,6.582
124,./playback/STIMULI/chineese/BAC009S0059W0167_BAC009S0117W0410_03_10_nspkrs_2.wav,2,2,TEST, 0.03,6.293,6.336
107,./playback/STIMULI/chineese/BAC009S0117W0303_BAC009S0123W0335_05_00_nspkrs_2.wav,2,2,TEST, 0.06,10.129,10.160
123,./playback/STIMULI/chineese/BAC009S0120W0135_BAC009S0252W0194_04_06_nspkrs_2.wav,2,2,TEST, 0.08,8.262,8.294
192,./playback/STIMULI/chineese/BAC009S0349W0199_BAC009S0746W0213_02_90_nspkrs_2.wav,2,2,TEST, 0.06,6.893,6.925
130,./playback/STIMULI/chineese/BAC009S0025W0145_BAC009S0246W0252_04_05_nspkrs_2.wav,2,1,TEST, 0.05,8.355,8.388
80,./playback/STIMULI/chineese/BAC009S0048W0230_BAC009S0048W0215_03_09_nspkrs_1.wav,1,1,TEST, 0.06,6.460,6.492
36,./playback/STIMULI/chineese/BAC009S0914W0470_BAC009S0914W0294_04_77_nspkrs_1.wav,1,1,TEST, 0.04,7.779,7.814
91,./playback/STIMULI/chineese/BAC009S0224W0332_BAC009S0224W0208_04_00_nspkrs_1.wav,1,1,TEST, 0.06,8.502,8.536
111,./playback/STIMULI/chineese/BAC009S0140W0405_BAC009S0363W0374_03_20_nspkrs_2.wav,2,2,TEST, 0.03,7.028,7.061
125,./playback/STIMULI/chineese/BAC009S0002W0470_BAC009S0063W0219_04_50_nspkrs_2.wav,2,2,TEST, 0.04,9.105,9.139
68,./playback/STIMULI/chineese/BAC009S0050W0308_BAC009S0050W0275_04_85_nspkrs_1.wav,1,1,TEST, 0.05,8.123,8.155
142,./playback/STIMULI/chineese/BAC009S0070W0447_BAC009S0083W0159_03_98_nspkrs_2.wav,2,2,TEST, 0.06,8.520,8.550
89,./playback/STIMULI/chineese/BAC009S0030W0393_BAC009S0030W0127_02_95_nspkrs_1.wav,1,1,TEST, 0.07,7.318,7.350
56,./playback/STIMULI/chineese/BAC009S0703W0422_BAC009S0703W0208_03_52_nspkrs_1.wav,1,1,TEST, 0.03,8.121,8.159
3,./playback/STIMULI/chineese/BAC009S0043W0165_BAC009S0043W0142_02_66_nspkrs_1.wav,1,2,TEST, 0.06,6.534,6.567
85,./playback/STIMULI/chineese/BAC009S0246W0316_BAC009S0246W0282_03_62_nspkrs_1.wav,1,1,TEST, 0.06,6.814,6.847
39,./playback/STIMULI/chineese/BAC009S0172W0377_BAC009S0172W0140_04_23_nspkrs_1.wav,1,1,TEST, 0.04,7.173,7.204
155,./playback/STIMULI/chineese/BAC009S0143W0225_BAC009S0149W0162_02_60_nspkrs_2.wav,2,2,TEST, 0.06,7.038,7.073
93,./playback/STIMULI/chineese/BAC009S0239W0385_BAC009S0239W0344_03_00_nspkrs_1.wav,1,1,TEST, 0.04,5.899,5.932
8,./playback/STIMULI/chineese/BAC009S0597W0285_BAC009S0597W0263_02_73_nspkrs_1.wav,1,1,TEST, 0.05,6.039,6.079
21,./playback/STIMULI/chineese/BAC009S0115W0412_BAC009S0115W0131_03_91_nspkrs_1.wav,1,1,TEST, 0.05,7.818,7.850
154,./playback/STIMULI/chineese/BAC009S0510W0301_BAC009S0513W0396_04_92_nspkrs_2.wav,2,1,TEST, 0.07,9.960,10.001
127,./playback/STIMULI/chineese/BAC009S0012W0137_BAC009S0052W0186_03_80_nspkrs_2.wav,2,2,TEST, 0.03,7.710,7.752
83,./playback/STIMULI/chineese/BAC009S0197W0428_BAC009S0197W0146_03_55_nspkrs_1.wav,1,1,TEST, 0.05,6.546,6.593
19,./playback/STIMULI/chineese/BAC009S0731W0457_BAC009S0731W0393_03_70_nspkrs_1.wav,1,1,TEST, 0.10,7.548,7.593
197,./playback/STIMULI/chineese/BAC009S0241W0218_BAC009S0514W0183_04_03_nspkrs_2.wav,2,2,TEST, 0.03,8.164,8.202
48,./playback/STIMULI/chineese/BAC009S0141W0417_BAC009S0141W0289_02_99_nspkrs_1.wav,1,1,TEST, 0.03,7.886,7.924
103,./playback/STIMULI/chineese/BAC009S0057W0288_BAC009S0103W0354_02_74_nspkrs_2.wav,2,2,TEST, 0.03,6.943,6.978
196,./playback/STIMULI/chineese/BAC009S0171W0441_BAC009S0200W0218_03_69_nspkrs_2.wav,2,2,TEST, 1.10,7.632,7.667
129,./playback/STIMULI/chineese/BAC009S0022W0203_BAC009S0075W0351_03_70_nspkrs_2.wav,2,2,TEST, 0.04,7.507,7.539
71,./playback/STIMULI/chineese/BAC009S0210W0338_BAC009S0210W0209_02_63_nspkrs_1.wav,1,1,TEST, 0.05,7.413,7.446
148,./playback/STIMULI/chineese/BAC009S0052W0186_BAC009S0084W0412_03_80_nspkrs_2.wav,2,1,TEST, 0.07,6.477,6.515
166,./playback/STIMULI/chineese/BAC009S0338W0312_BAC009S0521W0414_03_05_nspkrs_2.wav,2,1,TEST, 0.03,7.328,7.363
163,./playback/STIMULI/chineese/BAC009S0159W0374_BAC009S0344W0478_04_26_nspkrs_2.wav,2,2,TEST, 0.05,8.658,8.690
45,./playback/STIMULI/chineese/BAC009S0340W0358_BAC009S0340W0283_04_36_nspkrs_1.wav,1,1,TEST, 0.03,7.782,7.815
74,./playback/STIMULI/chineese/BAC009S0202W0408_BAC009S0202W0238_03_23_nspkrs_1.wav,1,1,TEST, 0.05,5.908,5.948
165,./playback/STIMULI/chineese/BAC009S0167W0471_BAC009S0660W0299_04_90_nspkrs_2.wav,2,1,TEST, 0.06,9.937,9.974
100,./playback/STIMULI/chineese/BAC009S0599W0369_BAC009S0599W0145_03_02_nspkrs_1.wav,1,1,TEST, 0.05,7.855,7.886
94,./playback/STIMULI/chineese/BAC009S0082W0423_BAC009S0082W0224_03_34_nspkrs_1.wav,1,1,TEST, 0.03,6.838,6.870
114,./playback/STIMULI/chineese/BAC009S0184W0225_BAC009S0660W0219_03_92_nspkrs_2.wav,2,2,TEST, 0.05,7.952,7.983
87,./playback/STIMULI/chineese/BAC009S0140W0424_BAC009S0140W0359_03_13_nspkrs_1.wav,1,2,TEST, 0.05,7.204,7.237
118,./playback/STIMULI/chineese/BAC009S0240W0155_BAC009S0354W0249_04_48_nspkrs_2.wav,2,1,TEST, 0.08,9.226,9.264
171,./playback/STIMULI/chineese/BAC009S0141W0372_BAC009S0182W0440_02_82_nspkrs_2.wav,2,2,TEST, 0.04,5.734,5.765
18,./playback/STIMULI/chineese/BAC009S0347W0352_BAC009S0347W0314_03_13_nspkrs_1.wav,1,1,TEST, 0.07,6.049,6.084
136,./playback/STIMULI/chineese/BAC009S0093W0203_BAC009S0106W0233_03_05_nspkrs_2.wav,2,2,TEST, 0.05,6.327,6.359
41,./playback/STIMULI/chineese/BAC009S0905W0460_BAC009S0905W0392_03_19_nspkrs_1.wav,1,1,TEST, 0.03,6.120,6.154
82,./playback/STIMULI/chineese/BAC009S0116W0350_BAC009S0116W0201_03_40_nspkrs_1.wav,1,1,TEST, 0.04,7.619,7.659
101,./playback/STIMULI/chineese/BAC009S0039W0369_BAC009S0058W0344_04_43_nspkrs_2.wav,2,2,TEST, 0.06,7.524,7.559
144,./playback/STIMULI/chineese/BAC009S0095W0359_BAC009S0916W0408_04_44_nspkrs_2.wav,2,2,TEST, 0.04,8.995,9.030
43,./playback/STIMULI/chineese/BAC009S0718W0483_BAC009S0718W0252_03_72_nspkrs_1.wav,1,1,TEST, 0.05,8.281,8.313
63,./playback/STIMULI/chineese/BAC009S0037W0398_BAC009S0037W0309_03_07_nspkrs_1.wav,1,1,TEST, 0.10,5.787,5.820
110,./playback/STIMULI/chineese/BAC009S0134W0234_BAC009S0657W0299_03_99_nspkrs_2.wav,2,2,TEST, 0.04,8.080,8.114
99,./playback/STIMULI/chineese/BAC009S0058W0487_BAC009S0058W0390_03_05_nspkrs_1.wav,1,1,TEST, 0.04,6.299,6.351
70,./playback/STIMULI/chineese/BAC009S0510W0397_BAC009S0510W0268_02_55_nspkrs_1.wav,1,1,TEST, 0.03,6.050,6.080
