115,./playback/STIMULI/wavFilesTest/2300-131720-0024_672-122797-0066_04_77_nspkrs_2.wav,2,2,TRAIN, 0.03,9.684,9.800
152,./playback/STIMULI/wavFilesTest/5767-48579-0002_777-126732-0053_03_58_nspkrs_2.wav,2,2,TEST, 0.00,8.303,8.339
63,./playback/STIMULI/wavFilesTest/209-4733-0022_209-4733-0002_03_02_nspkrs_1.wav,1,1,TEST, 0.03,7.592,7.624
32,./playback/STIMULI/wavFilesTest/511-131228-0021_511-131228-0000_02_54_nspkrs_1.wav,1,1,TEST, 0.03,5.827,5.859
59,./playback/STIMULI/wavFilesTest/1034-121119-0041_1034-121119-0035_04_62_nspkrs_1.wav,1,1,TEST, 0.02,7.516,7.549
26,./playback/STIMULI/wavFilesTest/5802-76044-0021_5802-76044-0000_04_87_nspkrs_1.wav,1,1,TEST, 0.00,8.604,8.636
38,./playback/STIMULI/wavFilesTest/6924-114452-0012_6924-114452-0004_02_69_nspkrs_1.wav,1,1,TEST, 0.32,7.487,7.521
67,./playback/STIMULI/wavFilesTest/5883-59268-0007_5883-59268-0004_03_74_nspkrs_1.wav,1,1,TEST, 0.23,8.607,8.648
192,./playback/STIMULI/wavFilesTest/4837-302000-0019_5393-19219-0022_04_26_nspkrs_2.wav,2,2,TEST, 0.01,8.620,8.653
23,./playback/STIMULI/wavFilesTest/121-127105-0017_121-121726-0002_02_69_nspkrs_1.wav,1,1,TEST, 0.41,7.573,7.606
124,./playback/STIMULI/wavFilesTest/5206-19376-0003_6458-61323-0013_03_99_nspkrs_2.wav,2,2,TEST, 0.04,8.177,8.215
199,./playback/STIMULI/wavFilesTest/2494-156014-0003_2803-154320-0010_04_06_nspkrs_2.wav,2,2,TEST, 0.00,8.138,8.170
132,./playback/STIMULI/wavFilesTest/4592-26872-0023_5142-36586-0004_03_68_nspkrs_2.wav,2,2,TEST, 0.04,7.363,7.395
79,./playback/STIMULI/wavFilesTest/580-126947-0031_580-126945-0077_02_66_nspkrs_1.wav,1,1,TEST, 0.08,5.867,5.903
75,./playback/STIMULI/wavFilesTest/6119-48032-0036_6119-48032-0029_02_80_nspkrs_1.wav,1,1,TEST, 0.00,5.908,5.945
168,./playback/STIMULI/wavFilesTest/581-126955-0049_815-130105-0020_04_74_nspkrs_2.wav,2,2,TEST, 0.02,9.700,9.733
111,./playback/STIMULI/wavFilesTest/2812-160187-0046_8195-117382-0121_04_63_nspkrs_2.wav,2,1,TEST, 0.19,9.802,9.837
42,./playback/STIMULI/wavFilesTest/403-128339-0052_403-126855-0027_02_56_nspkrs_1.wav,1,2,TEST, 0.02,7.186,7.259
27,./playback/STIMULI/wavFilesTest/2533-149939-0064_2533-149939-0005_04_62_nspkrs_1.wav,1,1,TEST, 0.00,9.092,9.134
20,./playback/STIMULI/wavFilesTest/6313-76958-0023_6313-66125-0004_03_25_nspkrs_1.wav,1,1,TEST, 0.04,6.621,6.652
61,./playback/STIMULI/wavFilesTest/6519-69411-0015_6519-231834-0032_03_74_nspkrs_1.wav,1,2,TEST, 0.19,8.285,8.318
156,./playback/STIMULI/wavFilesTest/61-70970-0016_7938-109179-0025_04_37_nspkrs_2.wav,2,2,TEST, 0.02,8.793,8.830
161,./playback/STIMULI/wavFilesTest/3374-298026-0046_7460-92002-0033_03_96_nspkrs_2.wav,2,2,TEST, 0.00,8.581,8.618
86,./playback/STIMULI/wavFilesTest/1089-134691-0018_1089-134686-0027_03_09_nspkrs_1.wav,1,1,TEST, 0.02,5.888,5.919
148,./playback/STIMULI/wavFilesTest/4014-186176-0035_777-126732-0080_02_85_nspkrs_2.wav,2,2,TEST, 0.03,5.464,5.501
4,./playback/STIMULI/wavFilesTest/3081-166546-0058_3081-166546-0019_04_43_nspkrs_1.wav,1,1,TEST, 0.00,8.394,8.426
66,./playback/STIMULI/wavFilesTest/118-47824-0032_118-121721-0000_03_75_nspkrs_1.wav,1,2,TEST, 0.04,7.445,7.483
178,./playback/STIMULI/wavFilesTest/2473-155521-0023_4806-26894-0048_02_92_nspkrs_2.wav,2,2,TEST, 0.10,5.934,5.967
30,./playback/STIMULI/wavFilesTest/5154-6174-0016_5154-26558-0008_04_32_nspkrs_1.wav,1,1,TEST, 0.10,7.126,7.160
56,./playback/STIMULI/wavFilesTest/1580-141084-0027_1580-141083-0030_03_36_nspkrs_1.wav,1,1,TEST, 0.20,7.099,7.139
94,./playback/STIMULI/wavFilesTest/6930-81414-0010_6930-76324-0001_03_83_nspkrs_1.wav,1,1,TEST, 0.21,7.305,7.342
65,./playback/STIMULI/wavFilesTest/224-129790-0037_224-129790-0000_02_80_nspkrs_1.wav,1,1,TEST, 0.02,6.096,6.127
183,./playback/STIMULI/wavFilesTest/1963-147036-0027_3738-176680-0023_04_04_nspkrs_2.wav,2,2,TEST, 0.10,8.413,8.492
117,./playback/STIMULI/wavFilesTest/311-124404-0019_8011-291458-0028_04_46_nspkrs_2.wav,2,2,TEST, 0.16,9.196,9.227
55,./playback/STIMULI/wavFilesTest/157-126796-0021_157-121899-0036_03_43_nspkrs_1.wav,1,1,TEST, 0.02,8.477,8.509
169,./playback/STIMULI/wavFilesTest/3686-171134-0018_770-134592-0023_03_26_nspkrs_2.wav,2,2,TEST, 0.00,7.304,7.340
89,./playback/STIMULI/wavFilesTest/1313-136054-0007_1313-135020-0039_03_51_nspkrs_1.wav,1,1,TEST, 0.30,6.723,6.763
8,./playback/STIMULI/wavFilesTest/61-70968-0044_61-70968-0034_02_77_nspkrs_1.wav,1,1,TEST, 0.03,7.101,7.135
189,./playback/STIMULI/wavFilesTest/7188-82904-0005_8619-291379-0027_03_89_nspkrs_2.wav,2,1,TEST, 0.02,7.210,7.248
88,./playback/STIMULI/wavFilesTest/8190-284435-0012_8190-284435-0011_03_78_nspkrs_1.wav,1,1,TEST, 0.28,6.806,6.844
17,./playback/STIMULI/wavFilesTest/1974-139742-0026_1974-139741-0052_02_75_nspkrs_1.wav,1,2,TEST, 0.42,6.998,7.033
143,./playback/STIMULI/wavFilesTest/1970-10594-0029_288-131220-0009_03_54_nspkrs_2.wav,2,1,TEST, 0.29,7.872,7.907
144,./playback/STIMULI/wavFilesTest/5918-46890-0084_777-126732-0054_02_54_nspkrs_2.wav,2,2,TEST, 0.00,5.654,5.734
141,./playback/STIMULI/wavFilesTest/1473-135657-0087_5694-64029-0032_02_85_nspkrs_2.wav,2,2,TEST, 0.00,6.055,6.092
173,./playback/STIMULI/wavFilesTest/4507-16021-0018_5338-24640-0000_03_38_nspkrs_2.wav,2,2,TEST, 0.00,6.892,6.924
100,./playback/STIMULI/wavFilesTest/3168-173565-0052_3168-173565-0046_03_91_nspkrs_1.wav,1,1,TEST, 0.02,7.601,7.640
102,./playback/STIMULI/wavFilesTest/2194-141235-0023_3446-144019-0010_04_09_nspkrs_2.wav,2,2,TEST, 0.04,8.526,8.566
72,./playback/STIMULI/wavFilesTest/525-126965-0122_525-126965-0094_03_94_nspkrs_1.wav,1,1,TEST, 0.07,7.317,7.356
31,./playback/STIMULI/wavFilesTest/322-124146-0037_322-124146-0005_03_78_nspkrs_1.wav,1,1,TEST, 0.10,8.283,8.316
175,./playback/STIMULI/wavFilesTest/6505-231838-0031_6918-61317-0031_04_53_nspkrs_2.wav,2,2,TEST, 0.00,9.420,9.455
33,./playback/STIMULI/wavFilesTest/2012-139356-0033_2012-139355-0043_03_25_nspkrs_1.wav,1,1,TEST, 0.00,8.098,8.132
106,./playback/STIMULI/wavFilesTest/5684-46243-0050_84-121123-0018_03_21_nspkrs_2.wav,2,2,TEST, 0.21,7.058,7.093
163,./playback/STIMULI/wavFilesTest/2285-149890-0001_500-125123-0042_02_88_nspkrs_2.wav,2,2,TEST, 0.11,5.837,5.870
188,./playback/STIMULI/wavFilesTest/6544-67863-0019_7752-110522-0018_04_66_nspkrs_2.wav,2,1,TEST, 0.22,9.850,9.885
13,./playback/STIMULI/wavFilesTest/6505-231838-0039_6505-231838-0026_03_08_nspkrs_1.wav,1,1,TEST, 0.35,6.616,6.652
34,./playback/STIMULI/wavFilesTest/249-121331-0101_249-121331-0070_04_61_nspkrs_1.wav,1,1,TEST, 0.00,7.554,7.591
12,./playback/STIMULI/wavFilesTest/2368-157066-0001_2368-157057-0037_04_37_nspkrs_1.wav,1,1,TEST, 0.00,7.492,7.526
96,./playback/STIMULI/wavFilesTest/2853-164187-0022_2853-164187-0009_04_30_nspkrs_1.wav,1,1,TEST, 0.02,9.256,9.289
3,./playback/STIMULI/wavFilesTest/672-122797-0011_672-122797-0003_02_54_nspkrs_1.wav,1,2,TEST, 0.05,7.423,7.457
90,./playback/STIMULI/wavFilesTest/84-121123-0014_84-121123-0001_02_88_nspkrs_1.wav,1,1,TEST, 0.00,6.956,6.988
121,./playback/STIMULI/wavFilesTest/2428-83699-0033_5639-40744-0010_03_92_nspkrs_2.wav,2,2,TEST, 0.02,8.145,8.180
15,./playback/STIMULI/wavFilesTest/3389-13248-0024_3389-130127-0016_02_69_nspkrs_1.wav,1,1,TEST, 0.46,6.441,6.480
116,./playback/STIMULI/wavFilesTest/2823-160964-0029_5104-33406-0021_04_71_nspkrs_2.wav,2,2,TEST, 0.10,9.476,9.513
176,./playback/STIMULI/wavFilesTest/2843-152918-0008_8619-291374-0019_04_68_nspkrs_2.wav,2,2,TEST, 0.00,9.094,9.133
160,./playback/STIMULI/wavFilesTest/1898-145724-0024_434-132644-0032_04_10_nspkrs_2.wav,2,2,TEST, 0.03,8.464,8.502
36,./playback/STIMULI/wavFilesTest/4116-3582-0015_4116-13265-0032_05_00_nspkrs_1.wav,1,1,TEST, 0.36,8.125,8.160
167,./playback/STIMULI/wavFilesTest/500-125123-0077_55-121068-0057_04_97_nspkrs_2.wav,2,2,TEST, 0.05,9.356,9.392
69,./playback/STIMULI/wavFilesTest/2428-83705-0008_2428-83699-0011_03_62_nspkrs_1.wav,1,2,TEST, 0.14,6.395,6.433
85,./playback/STIMULI/wavFilesTest/1182-134316-0006_1182-133396-0000_02_88_nspkrs_1.wav,1,1,TEST, 0.00,5.978,6.017
82,./playback/STIMULI/wavFilesTest/1578-6379-0042_1578-6379-0029_04_22_nspkrs_1.wav,1,1,TEST, 0.03,7.246,7.280
187,./playback/STIMULI/wavFilesTest/5049-25947-0011_7460-92002-0033_03_85_nspkrs_2.wav,2,2,TEST, 0.00,8.467,8.503
186,./playback/STIMULI/wavFilesTest/1323-138548-0027_8635-295756-0035_04_52_nspkrs_2.wav,2,2,TEST, 0.09,8.941,8.977
171,./playback/STIMULI/wavFilesTest/2514-149482-0072_5105-28240-0007_04_95_nspkrs_2.wav,2,2,TEST, 0.23,9.877,9.912
2,./playback/STIMULI/wavFilesTest/210-129396-0170_210-129396-0000_02_65_nspkrs_1.wav,1,1,TEST, 0.09,6.559,6.597
11,./playback/STIMULI/wavFilesTest/1737-146161-0010_1737-142397-0027_04_28_nspkrs_1.wav,1,1,TEST, 0.20,9.456,9.493
146,./playback/STIMULI/wavFilesTest/5339-14134-0036_667-105002-0041_02_83_nspkrs_2.wav,2,1,TEST, 0.03,5.685,5.720
7,./playback/STIMULI/wavFilesTest/323-126408-0051_323-126408-0020_02_60_nspkrs_1.wav,1,1,TEST, 0.00,7.283,7.324
165,./playback/STIMULI/wavFilesTest/718-129597-0066_8063-274112-0003_03_84_nspkrs_2.wav,2,2,TEST, 0.03,7.807,7.842
200,./playback/STIMULI/wavFilesTest/6319-64726-0010_7276-90847-0037_04_96_nspkrs_2.wav,2,2,TEST, 0.15,10.023,10.060
182,./playback/STIMULI/wavFilesTest/200-124140-0033_6828-64738-0006_02_71_nspkrs_2.wav,2,2,TEST, 0.07,5.697,5.730
115,./playback/STIMULI/wavFilesTest/2300-131720-0024_672-122797-0066_04_77_nspkrs_2.wav,2,1,TEST, 0.21,9.858,9.890
191,./playback/STIMULI/wavFilesTest/2570-157243-0021_3738-176680-0008_03_52_nspkrs_2.wav,2,2,TEST, 0.00,7.213,7.252
131,./playback/STIMULI/wavFilesTest/476-134312-0011_8619-291384-0027_04_08_nspkrs_2.wav,2,2,TEST, 0.08,8.150,8.186
37,./playback/STIMULI/wavFilesTest/7276-90847-0021_7276-284424-0026_02_62_nspkrs_1.wav,1,1,TEST, 0.16,6.616,6.655
101,./playback/STIMULI/wavFilesTest/5694-64029-0010_7569-102240-0015_03_85_nspkrs_2.wav,2,2,TEST, 0.00,7.800,7.837
97,./playback/STIMULI/wavFilesTest/7402-90848-0012_7402-59171-0045_04_77_nspkrs_1.wav,1,1,TEST, 0.00,7.904,7.943
185,./playback/STIMULI/wavFilesTest/159-135897-0060_4226-185488-0017_04_03_nspkrs_2.wav,2,2,TEST, 0.00,8.217,8.251
99,./playback/STIMULI/wavFilesTest/8848-293963-0036_8848-293963-0009_04_54_nspkrs_1.wav,1,1,TEST, 0.00,7.380,7.415
6,./playback/STIMULI/wavFilesTest/4071-39616-0017_4071-176278-0042_03_24_nspkrs_1.wav,1,1,TEST, 0.00,7.863,7.897
84,./playback/STIMULI/wavFilesTest/288-131218-0017_288-130994-0015_03_19_nspkrs_1.wav,1,1,TEST, 0.02,6.726,6.758
127,./playback/STIMULI/wavFilesTest/5401-39515-0004_6241-61943-0001_03_31_nspkrs_2.wav,2,2,TEST, 0.00,6.611,6.644
73,./playback/STIMULI/wavFilesTest/986-129388-0046_986-129388-0002_03_65_nspkrs_1.wav,1,1,TEST, 0.03,6.656,6.690
129,./playback/STIMULI/wavFilesTest/1100-124547-0024_6829-68771-0028_03_65_nspkrs_2.wav,2,1,TEST, 0.03,7.315,7.351
44,./playback/STIMULI/wavFilesTest/3259-158083-0088_3259-158083-0011_02_66_nspkrs_1.wav,1,2,TEST, 0.29,7.976,8.011
40,./playback/STIMULI/wavFilesTest/5727-47030-0068_5727-47030-0024_02_88_nspkrs_1.wav,1,1,TEST, 0.00,5.472,5.505
140,./playback/STIMULI/wavFilesTest/7754-105383-0049_7783-107486-0039_03_84_nspkrs_2.wav,2,2,TEST, 0.00,7.517,7.552
81,./playback/STIMULI/wavFilesTest/4446-2275-0038_4446-2271-0006_04_53_nspkrs_1.wav,1,2,TEST, 0.20,7.720,7.760
112,./playback/STIMULI/wavFilesTest/2830-3980-0004_6494-60801-0033_03_81_nspkrs_2.wav,2,2,TEST, 0.21,8.170,8.206
150,./playback/STIMULI/wavFilesTest/5740-97610-0037_6782-61316-0044_03_73_nspkrs_2.wav,2,2,TEST, 0.22,7.688,7.730
145,./playback/STIMULI/wavFilesTest/2368-157056-0024_3607-29116-0043_04_41_nspkrs_2.wav,2,2,TEST, 0.16,8.875,8.912
1,./playback/STIMULI/wavFilesTest/3070-166423-0027_3070-166421-0013_04_50_nspkrs_1.wav,1,1,TEST, 0.03,7.168,7.202
184,./playback/STIMULI/wavFilesTest/237-134500-0019_4195-186238-0000_02_86_nspkrs_2.wav,2,1,TEST, 0.00,6.431,6.466
